procurement_id,date,school_id,vendor_name,grain_type,quantity,unit,total_cost,payment_status,quantity_kg,quantity_missing,unit_missing,cost_missing,payment_status_missing,quantity_kg_available,cost_invalid,quantity_invalid
MDM005417,2025-07-20,SCH0038,Kumar General Store,Oil,,,2400.0,,,True,True,False,True,False,False,False
MDM000476,2025-10-10,SCH0591,Goyal Mill,Oil,,,3000.0,,,True,True,False,True,False,False,False
MDM002556,2026-03-14,SCH0353,Goyal Rice Mill,Rice,13200.0,GRAM,528.0,,13.2,False,False,False,True,True,False,False
MDM008088,2025-12-13,SCH0054,Kumar Supplies,Dal,26800.0,GRAM,2412.0,Paid,26.8,False,False,False,False,True,False,False
MDM000008,2025-09-02,SCH0392,Kumar Supplies,Wheat,52.2,KG,1566.0,Paid,52.2,False,False,False,False,True,False,False
MDM006412,2026-03-13,SCH0008,Singh Brothers,Rice,0.382,BAG_50KG,764.0,Pending,19.1,False,False,False,False,True,False,False
MDM011317,2026-03-30,SCH0374,Sharma & Sons,Oil,0.34,BAG_50KG,,Paid,17.0,False,False,True,False,True,False,False
MDM011008,2025-08-12,SCH0134,Goyal Enterprises,Rice,31.5,KG,1260.0,Pending,31.5,False,False,False,False,True,False,False
MDM005547,2025-12-13,SCH0421,Sharma Traders Pvt Ltd,Dal,0.456,BAG_50KG,2052.0,Pending,22.8,False,False,False,False,True,False,False
MDM002427,2026-01-05,SCH0151,Singh Brothers,Dal,32.1,KG,2889.0,,32.1,False,False,False,True,True,False,False
MDM006745,2026-01-16,SCH0594,Kumar & Co.,Wheat,,,1068.0,Paid,,True,True,False,False,False,False,False
MDM011900,2026-02-01,SCH0590,S. Agro Works,Dal,,,1611.0,Due,,True,True,False,False,False,False,False
MDM002275,2025-11-08,SCH0012,Goyal Rice Mill,Dal,51800.0,GRAM,4662.0,Paid,51.8,False,False,False,False,True,False,False
MDM009204,2026-02-18,SCH0497,Singh Brothers,Rice,1.074,BAG_50KG,2148.0,Pending,53.7,False,False,False,False,True,False,False
MDM001578,2025-12-30,SCH0486,Sharma & Sons,Rice,,,804.0,Paid,,True,True,False,False,False,False,False
MDM007265,2025-04-30,SCH0064,Singh Brothers,Wheat,,,513.0,Paid,,True,True,False,False,False,False,False
MDM009260,2026-01-14,SCH0534,Goyal Rice Mill,Wheat,10.4,KG,312.0,Paid,10.4,False,False,False,False,True,False,False
MDM003971,2025-10-03,SCH0501,S. Agro Works,Dal,,,962.0,Due,,True,True,False,False,False,False,False
MDM005880,2025-09-22,SCH0552,Goyal Enterprises,Dal,,,4599.0,Paid,,True,True,False,False,False,False,False
MDM010401,2025-04-21,SCH0007,Singh Brothers,Wheat,49.7,KG,1491.0,Paid,49.7,False,False,False,False,True,False,False
MDM011527,2025-10-27,SCH0593,Kumar & Co.,Oil,13.4,KG,1608.0,Pending,13.4,False,False,False,False,True,False,False
MDM007194,2025-04-09,SCH0119,Kumar Supplies,Wheat,0.5479999999999999,BAG_50KG,822.0,Due,27.4,False,False,False,False,True,False,False
MDM003868,2025-09-04,SCH0499,Goyal Rice Mill,Oil,,,1668.0,Due,,True,True,False,False,False,False,False
MDM011634,2025-06-24,SCH0472,Goyal Rice Mill,Rice,39900.0,GRAM,1596.0,,39.9,False,False,False,True,True,False,False
MDM006824,2025-07-28,SCH0254,Sharma Traders Pvt Ltd,Dal,,,3996.0,Pending,,True,True,False,False,False,False,False
MDM007549,2026-03-13,SCH0245,S. Agro Works,Dal,57700.0,GRAM,5193.0,Pending,57.7,False,False,False,False,True,False,False
MDM000782,2025-06-04,SCH0344,Kumar General Store,Rice,50400.0,GRAM,2016.0,Pending,50.4,False,False,False,False,True,False,False
MDM001750,2025-10-03,SCH0404,Kumar General Store,Dal,33200.0,GRAM,2988.0,Due,33.2,False,False,False,False,True,False,False
MDM006520,2025-09-10,SCH0555,Kumar Supplies,Rice,0.5539999999999999,BAG_50KG,1108.0,Pending,27.7,False,False,False,False,True,False,False
MDM005775,2025-06-05,SCH0389,Singh Agro,Rice,34.8,KG,1392.0,Pending,34.8,False,False,False,False,True,False,False
MDM009284,2025-07-17,SCH0380,Kumar Supplies,Rice,0.9359999999999999,BAG_50KG,1872.0,,46.8,False,False,False,True,True,False,False
MDM009370,2026-01-30,SCH0412,S. Agro Works,Dal,10.6,KG,954.0,Paid,10.6,False,False,False,False,True,False,False
MDM002325,2025-11-12,SCH0493,Kumar Supplies,Rice,,,2328.0,Paid,,True,True,False,False,False,False,False
MDM005056,2025-08-20,SCH0090,Goyal Rice Mill,Wheat,19000.0,GRAM,570.0,Pending,19.0,False,False,False,False,True,False,False
MDM011132,2026-02-06,SCH0341,Singh Agro,Wheat,,,420.0,Pending,,True,True,False,False,False,False,False
MDM001728,2025-10-20,SCH0185,Goyal Mill,Rice,40.1,KG,1604.0,,40.1,False,False,False,True,True,False,False
MDM000611,2025-12-05,SCH0526,S. Agro Works,Oil,,,1236.0,Paid,,True,True,False,False,False,False,False
MDM004667,2025-08-19,SCH0360,Sharma Traders,Wheat,50.0,KG,1500.0,,50.0,False,False,False,True,True,False,False
MDM005414,2025-05-24,SCH0073,Kumar General Store,Dal,18.6,KG,1674.0,Paid,18.6,False,False,False,False,True,False,False
MDM008104,2026-01-15,SCH0217,Kumar General Store,Oil,54.7,KG,6564.0,Paid,54.7,False,False,False,False,True,False,False
MDM008175,2025-12-02,SCH0461,Kumar General Store,Dal,,,3438.0,Paid,,True,True,False,False,False,False,False
MDM008536,2025-07-05,SCH0430,Singh Brothers,Rice,0.514,BAG_50KG,1028.0,Due,25.7,False,False,False,False,True,False,False
MDM003751,2026-01-13,SCH0125,Kumar & Co.,Rice,,,592.0,Pending,,True,True,False,False,False,False,False
MDM000098,2025-07-05,SCH0105,Sharma Traders,Wheat,0.478,BAG_50KG,717.0,Due,23.9,False,False,False,False,True,False,False
MDM006986,2025-12-20,SCH0259,Kumar Supplies,Atta,20.4,KG,612.0,Pending,20.4,False,False,False,False,True,False,False
MDM003138,2025-09-08,SCH0137,Singh Brothers,Rice,40.5,KG,1620.0,Pending,40.5,False,False,False,False,True,False,False
MDM001538,2025-11-24,SCH0164,Kumar & Co.,Oil,45000.0,GRAM,5400.0,Pending,45.0,False,False,False,False,True,False,False
MDM003649,2025-12-07,SCH0274,Kumar Supplies,Wheat,0.542,BAG_50KG,813.0,,27.1,False,False,False,True,True,False,False
MDM001518,2025-10-13,SCH0552,Singh Agro,Dal,,,2601.0,Paid,,True,True,False,False,False,False,False
MDM011554,2025-04-21,SCH0159,Sharma & Sons,Rice,,,408.0,Paid,,True,True,False,False,False,False,False
MDM004625,2025-05-05,SCH0291,Goyal Mill,Dal,0.442,BAG_50KG,1989.0,Pending,22.1,False,False,False,False,True,False,False
MDM006567,2025-11-19,SCH0209,Goyal Mill,Atta,0.448,BAG_50KG,672.0,Due,22.4,False,False,False,False,True,False,False
MDM002091,2025-09-22,SCH0574,Kumar General Store,Oil,0.5920000000000001,BAG_50KG,3552.0,,29.6,False,False,False,True,True,False,False
MDM007098,2025-06-20,SCH0053,Singh Agro,Wheat,54.6,KG,1638.0,Paid,54.6,False,False,False,False,True,False,False
MDM006172,2025-05-17,SCH0436,Goyal Mill,Oil,28.6,KG,3432.0,,28.6,False,False,False,True,True,False,False
MDM007522,2026-02-22,SCH0148,Goyal Enterprises,Rice,,,528.0,Paid,,True,True,False,False,False,False,False
MDM000573,2025-05-02,SCH0560,Goyal Mill,Oil,58300.0,GRAM,6996.0,Pending,58.3,False,False,False,False,True,False,False
MDM011201,2025-12-20,SCH0152,Goyal Enterprises,Atta,16400.0,GRAM,492.0,,16.4,False,False,False,True,True,False,False
MDM003063,2025-10-12,SCH0172,Goyal Mill,Dal,,,3141.0,Paid,,True,True,False,False,False,False,False
MDM000598,2025-07-04,SCH0382,Kumar Supplies,Rice,34800.0,GRAM,1392.0,,34.8,False,False,False,True,True,False,False
MDM006634,2025-10-04,SCH0210,Sharma & Sons,Rice,31400.0,GRAM,1256.0,Paid,31.4,False,False,False,False,True,False,False
MDM011649,2025-05-05,SCH0485,Sharma & Sons,Oil,49.0,KG,5880.0,Pending,49.0,False,False,False,False,True,False,False
MDM007876,2025-04-13,SCH0285,Singh Brothers,Oil,,,2592.0,Due,,True,True,False,False,False,False,False
MDM007346,2025-08-27,SCH0035,Sharma & Sons,Dal,,,,Due,,True,True,True,False,False,False,False
MDM006305,2025-11-14,SCH0491,Sharma Traders,Rice,19600.0,GRAM,784.0,Due,19.6,False,False,False,False,True,False,False
MDM009924,2025-06-23,SCH0438,Kumar Supplies,Rice,0.9440000000000001,BAG_50KG,1888.0,Paid,47.2,False,False,False,False,True,False,False
MDM011664,2025-07-04,SCH0254,Singh Brothers,Wheat,0.5479999999999999,BAG_50KG,822.0,Pending,27.4,False,False,False,False,True,False,False
MDM005977,2025-05-29,SCH0127,Goyal Mill,Dal,0.614,BAG_50KG,2763.0,Due,30.7,False,False,False,False,True,False,False
MDM008563,2026-01-16,SCH0044,Singh Brothers,Dal,0.214,BAG_50KG,963.0,,10.7,False,False,False,True,True,False,False
MDM001939,2025-11-10,SCH0438,Kumar & Co.,Rice,15500.0,GRAM,620.0,Paid,15.5,False,False,False,False,True,False,False
MDM008101,2025-12-03,SCH0600,S. Agro Works,Oil,53400.0,GRAM,6408.0,Pending,53.4,False,False,False,False,True,False,False
MDM001754,2026-01-28,SCH0598,Goyal Enterprises,Dal,18.8,KG,1692.0,Paid,18.8,False,False,False,False,True,False,False
MDM003671,2025-10-17,SCH0516,Singh Brothers,Oil,50800.0,GRAM,6096.0,Paid,50.8,False,False,False,False,True,False,False
MDM009930,2025-07-21,SCH0415,Sharma & Sons,Oil,1.042,BAG_50KG,6252.0,Pending,52.1,False,False,False,False,True,False,False
MDM002362,2025-12-15,SCH0265,Sharma Traders Pvt Ltd,Dal,,,2241.0,Paid,,True,True,False,False,False,False,False
MDM004261,2025-09-13,SCH0277,S. Agro Works,Oil,,,2676.0,Paid,,True,True,False,False,False,False,False
MDM005433,2026-01-02,SCH0576,Sharma & Sons,Oil,45500.0,GRAM,5460.0,Due,45.5,False,False,False,False,True,False,False
MDM006286,2025-07-23,SCH0218,Sharma & Sons,Dal,36100.0,GRAM,3249.0,Paid,36.1,False,False,False,False,True,False,False
MDM009738,2025-07-13,SCH0334,Kumar General Store,Dal,0.488,BAG_50KG,2196.0,,24.4,False,False,False,True,True,False,False
MDM011696,2025-10-03,SCH0331,Kumar Supplies,Atta,28.9,KG,867.0,Paid,28.9,False,False,False,False,True,False,False
MDM009691,2025-07-25,SCH0079,S. Agro Works,Atta,,,1287.0,Paid,,True,True,False,False,False,False,False
MDM010572,2025-04-16,SCH0494,Singh Brothers,Dal,0.7120000000000001,BAG_50KG,3204.0,Paid,35.6,False,False,False,False,True,False,False
MDM010242,2025-09-12,SCH0442,Sharma Traders Pvt Ltd,Dal,23.0,KG,2070.0,Paid,23.0,False,False,False,False,True,False,False
MDM005592,2025-09-20,SCH0191,Kumar Supplies,Oil,17000.0,GRAM,2040.0,Paid,17.0,False,False,False,False,True,False,False
MDM001172,2025-10-10,SCH0009,Kumar General Store,Rice,34.1,KG,,Paid,34.1,False,False,True,False,True,False,False
MDM007928,2025-11-25,SCH0536,Goyal Enterprises,Wheat,38.4,KG,1152.0,Paid,38.4,False,False,False,False,True,False,False
MDM009948,2026-01-23,SCH0498,Goyal Enterprises,Oil,0.722,BAG_50KG,4332.0,,36.1,False,False,False,True,True,False,False
MDM009615,2025-10-10,SCH0183,Goyal Rice Mill,Rice,22.9,KG,916.0,Paid,22.9,False,False,False,False,True,False,False
MDM011555,2026-03-10,SCH0456,Sharma Traders Pvt Ltd,Rice,35800.0,GRAM,1432.0,,35.8,False,False,False,True,True,False,False
MDM011246,2025-07-27,SCH0448,Singh Agro,Rice,42700.0,GRAM,1708.0,Due,42.7,False,False,False,False,True,False,False
MDM011316,2026-02-02,SCH0037,Singh Brothers,Wheat,37500.0,GRAM,1125.0,,37.5,False,False,False,True,True,False,False
MDM000875,2025-05-16,SCH0234,Kumar General Store,Wheat,0.424,BAG_50KG,636.0,,21.2,False,False,False,True,True,False,False
MDM002298,2025-11-10,SCH0104,Goyal Mill,Oil,,,,Paid,,True,True,True,False,False,False,False
MDM011493,2025-05-09,SCH0041,Goyal Enterprises,Wheat,16800.0,GRAM,,Paid,16.8,False,False,True,False,True,False,False
MDM002644,2025-07-12,SCH0462,Sharma Traders Pvt Ltd,Rice,0.526,BAG_50KG,1052.0,Pending,26.3,False,False,False,False,True,False,False
MDM005348,2025-11-16,SCH0013,Sharma Traders,Rice,0.998,BAG_50KG,1996.0,Paid,49.9,False,False,False,False,True,False,False
MDM009033,2025-12-08,SCH0132,Goyal Enterprises,Wheat,21400.0,GRAM,,Paid,21.4,False,False,True,False,True,False,False
MDM000582,2025-06-09,SCH0445,Singh Brothers,Rice,0.696,BAG_50KG,1392.0,Paid,34.8,False,False,False,False,True,False,False
MDM000205,2025-04-01,SCH0303,Sharma & Sons,Wheat,,,1350.0,Due,,True,True,False,False,False,False,False
MDM007897,2025-12-01,SCH0109,Singh Agro,Wheat,21100.0,GRAM,633.0,Pending,21.1,False,False,False,False,True,False,False
MDM002015,2025-06-08,SCH0223,Kumar General Store,Oil,,,4128.0,Due,,True,True,False,False,False,False,False
MDM000906,2025-07-11,SCH0598,Sharma Traders,Dal,,,,Paid,,True,True,True,False,False,False,False
MDM000632,2025-06-04,SCH0140,Goyal Rice Mill,Dal,36000.0,GRAM,3240.0,Paid,36.0,False,False,False,False,True,False,False
MDM008462,2025-08-30,SCH0229,S. Agro Works,Rice,0.728,BAG_50KG,1456.0,Due,36.4,False,False,False,False,True,False,False
MDM010299,2025-11-17,SCH0148,Singh Brothers,Wheat,54.8,KG,1644.0,Pending,54.8,False,False,False,False,True,False,False
MDM001975,2025-08-05,SCH0244,Sharma Traders,Rice,40.4,KG,1616.0,,40.4,False,False,False,True,True,False,False
MDM000163,2025-10-11,SCH0137,Sharma & Sons,Dal,21.7,KG,1953.0,Due,21.7,False,False,False,False,True,False,False
MDM004999,2025-07-22,SCH0072,Goyal Mill,Oil,0.86,BAG_50KG,5160.0,Paid,43.0,False,False,False,False,True,False,False
MDM010698,2026-02-28,SCH0152,Goyal Enterprises,Oil,45800.0,GRAM,5496.0,,45.8,False,False,False,True,True,False,False
MDM009558,2025-06-27,SCH0435,Singh Brothers,Atta,,,1524.0,Paid,,True,True,False,False,False,False,False
MDM004714,2026-03-15,SCH0028,Singh Brothers,Wheat,0.5760000000000001,BAG_50KG,864.0,Due,28.8,False,False,False,False,True,False,False
MDM009068,2025-09-03,SCH0501,Goyal Enterprises,Rice,,,1988.0,Paid,,True,True,False,False,False,False,False
MDM001432,2026-03-30,SCH0013,Sharma Traders Pvt Ltd,Oil,43.2,KG,5184.0,Due,43.2,False,False,False,False,True,False,False
MDM006869,2025-08-23,SCH0011,Goyal Enterprises,Dal,0.408,BAG_50KG,1836.0,Paid,20.4,False,False,False,False,True,False,False
MDM007711,2026-01-01,SCH0533,Goyal Rice Mill,Rice,50.9,KG,2036.0,Paid,50.9,False,False,False,False,True,False,False
MDM007737,2025-08-06,SCH0328,Kumar Supplies,Oil,,,3264.0,Due,,True,True,False,False,False,False,False
MDM004284,2025-04-29,SCH0201,Sharma Traders Pvt Ltd,Oil,,,2988.0,Pending,,True,True,False,False,False,False,False
MDM007532,2025-06-08,SCH0074,Singh Agro,Dal,30.8,KG,2772.0,,30.8,False,False,False,True,True,False,False
MDM009840,2025-11-26,SCH0044,Goyal Enterprises,Rice,,,548.0,Paid,,True,True,False,False,False,False,False
MDM003385,2026-01-12,SCH0419,Sharma & Sons,Oil,14800.0,GRAM,1776.0,Paid,14.8,False,False,False,False,True,False,False
MDM011822,2025-04-24,SCH0195,Kumar Supplies,Rice,46.5,KG,1860.0,Paid,46.5,False,False,False,False,True,False,False
MDM010039,2025-11-14,SCH0251,Goyal Enterprises,Atta,0.226,BAG_50KG,339.0,Pending,11.3,False,False,False,False,True,False,False
MDM010297,2025-05-29,SCH0024,Kumar General Store,Oil,19.0,KG,2280.0,,19.0,False,False,False,True,True,False,False
MDM007463,2025-09-25,SCH0069,Kumar & Co.,Wheat,1.038,BAG_50KG,1557.0,Due,51.9,False,False,False,False,True,False,False
MDM003332,2025-03-10,SCH0494,Goyal Enterprises,Oil,1.12,BAG_50KG,6720.0,Pending,56.0,False,False,False,False,True,False,False
MDM006405,2025-12-05,SCH0386,Kumar General Store,Dal,55100.0,GRAM,4959.0,Due,55.1,False,False,False,False,True,False,False
MDM008896,2025-12-15,SCH0217,Goyal Mill,Atta,59.5,KG,1785.0,Pending,59.5,False,False,False,False,True,False,False
MDM002097,2025-07-31,SCH0249,Sharma Traders Pvt Ltd,Wheat,27300.0,GRAM,819.0,Paid,27.3,False,False,False,False,True,False,False
MDM010373,2026-02-28,SCH0129,Sharma & Sons,Wheat,,,1593.0,Pending,,True,True,False,False,False,False,False
MDM008000,2026-02-23,SCH0333,Kumar & Co.,Rice,,,816.0,Due,,True,True,False,False,False,False,False
MDM005018,2025-07-31,SCH0353,Goyal Enterprises,Dal,13.9,KG,1251.0,Paid,13.9,False,False,False,False,True,False,False
MDM008739,2025-07-10,SCH0020,Sharma & Sons,Rice,52.9,KG,2116.0,Paid,52.9,False,False,False,False,True,False,False
MDM001450,2025-07-23,SCH0550,Sharma & Sons,Wheat,,,957.0,Paid,,True,True,False,False,False,False,False
MDM006901,2025-09-12,SCH0551,Singh Brothers,Dal,55400.0,GRAM,4986.0,Pending,55.4,False,False,False,False,True,False,False
MDM002611,2025-08-12,SCH0435,S. Agro Works,Rice,49600.0,GRAM,1984.0,Due,49.6,False,False,False,False,True,False,False
MDM001901,2025-04-19,SCH0318,Singh Agro,Dal,0.21,BAG_50KG,945.0,Due,10.5,False,False,False,False,True,False,False
MDM008187,2025-07-06,SCH0509,Singh Brothers,Oil,0.422,BAG_50KG,2532.0,Paid,21.1,False,False,False,False,True,False,False
MDM003921,2025-01-06,SCH0278,Singh Agro,Oil,,,2160.0,Due,,True,True,False,False,False,False,False
MDM002758,2025-08-28,SCH0482,Sharma Traders,Rice,0.262,BAG_50KG,524.0,Due,13.1,False,False,False,False,True,False,False
MDM006398,2025-04-01,SCH0248,Kumar & Co.,Wheat,26.6,KG,798.0,Paid,26.6,False,False,False,False,True,False,False
MDM010708,2025-10-11,SCH0371,S. Agro Works,Dal,,,1728.0,Due,,True,True,False,False,False,False,False
MDM002098,2026-02-20,SCH0388,Goyal Mill,Oil,0.9840000000000001,BAG_50KG,5904.0,Due,49.2,False,False,False,False,True,False,False
MDM008330,2025-07-28,SCH0251,Goyal Rice Mill,Oil,1.14,BAG_50KG,6840.0,Due,57.0,False,False,False,False,True,False,False
MDM011676,2025-12-14,SCH0238,Sharma Traders Pvt Ltd,Oil,1.166,BAG_50KG,6996.0,Due,58.3,False,False,False,False,True,False,False
MDM005625,2025-04-29,SCH0332,Kumar General Store,Oil,,,2064.0,Paid,,True,True,False,False,False,False,False
MDM009029,2025-09-09,SCH0092,Sharma & Sons,Rice,,,1172.0,Paid,,True,True,False,False,False,False,False
MDM003472,2025-11-08,SCH0229,Goyal Enterprises,Rice,51.5,KG,2060.0,Paid,51.5,False,False,False,False,True,False,False
MDM008267,2026-02-08,SCH0379,Kumar Supplies,Dal,39.9,KG,3591.0,,39.9,False,False,False,True,True,False,False
MDM002172,2025-04-10,SCH0520,Sharma & Sons,Oil,1.124,BAG_50KG,6744.0,Paid,56.2,False,False,False,False,True,False,False
MDM011402,2026-03-22,SCH0181,Sharma Traders Pvt Ltd,Dal,38000.0,GRAM,3420.0,Paid,38.0,False,False,False,False,True,False,False
MDM011343,2026-02-14,SCH0214,Singh Brothers,Wheat,32900.0,GRAM,987.0,Pending,32.9,False,False,False,False,True,False,False
MDM008591,2025-04-03,SCH0091,Sharma & Sons,Rice,57400.0,GRAM,2296.0,Paid,57.4,False,False,False,False,True,False,False
MDM002011,2025-08-27,SCH0297,Sharma Traders,Oil,27.6,KG,3312.0,Pending,27.6,False,False,False,False,True,False,False
MDM001284,2025-08-29,SCH0159,Singh Agro,Atta,39300.0,GRAM,1179.0,Paid,39.3,False,False,False,False,True,False,False
MDM011884,2025-12-19,SCH0338,S. Agro Works,Atta,23100.0,GRAM,693.0,Paid,23.1,False,False,False,False,True,False,False
MDM001020,2025-12-04,SCH0124,Goyal Enterprises,Rice,,,2200.0,Paid,,True,True,False,False,False,False,False
MDM009519,2025-06-21,SCH0562,Goyal Mill,Rice,,,720.0,Pending,,True,True,False,False,False,False,False
MDM008668,2026-03-01,SCH0026,Kumar & Co.,Dal,,,2790.0,Paid,,True,True,False,False,False,False,False
MDM002811,2025-07-10,SCH0306,Singh Agro,Wheat,,,522.0,Paid,,True,True,False,False,False,False,False
MDM010661,2025-11-04,SCH0349,Sharma Traders Pvt Ltd,Wheat,40.6,KG,1218.0,Pending,40.6,False,False,False,False,True,False,False
MDM001652,2025-04-07,SCH0245,Singh Brothers,Oil,0.6559999999999999,BAG_50KG,3936.0,Paid,32.8,False,False,False,False,True,False,False
MDM011885,2025-09-09,SCH0482,Goyal Rice Mill,Rice,59100.0,GRAM,2364.0,Paid,59.1,False,False,False,False,True,False,False
MDM001170,2025-07-30,SCH0463,Singh Agro,Wheat,,,1695.0,Paid,,True,True,False,False,False,False,False
MDM009399,2025-11-06,SCH0048,Kumar General Store,Oil,,,4884.0,Pending,,True,True,False,False,False,False,False
MDM006257,2025-07-19,SCH0072,Sharma & Sons,Wheat,,,768.0,Paid,,True,True,False,False,False,False,False
MDM005470,2025-04-08,SCH0481,Singh Brothers,Oil,,,4464.0,Pending,,True,True,False,False,False,False,False
MDM011328,2025-04-23,SCH0337,S. Agro Works,Dal,15.6,KG,1404.0,Pending,15.6,False,False,False,False,True,False,False
MDM000868,2026-03-18,SCH0262,Sharma & Sons,Wheat,1.168,BAG_50KG,1752.0,Pending,58.4,False,False,False,False,True,False,False
MDM005094,2025-09-23,SCH0164,Sharma Traders Pvt Ltd,Oil,,,1428.0,,,True,True,False,True,False,False,False
MDM005434,2025-08-21,SCH0216,Kumar & Co.,Dal,10800.0,GRAM,972.0,Pending,10.8,False,False,False,False,True,False,False
MDM000542,2025-06-07,SCH0458,Goyal Enterprises,Wheat,,,1449.0,Paid,,True,True,False,False,False,False,False
MDM009325,2026-01-19,SCH0115,Singh Agro,Oil,34.0,KG,4080.0,Due,34.0,False,False,False,False,True,False,False
MDM006355,2025-12-15,SCH0080,Kumar & Co.,Oil,0.722,BAG_50KG,4332.0,Paid,36.1,False,False,False,False,True,False,False
MDM011534,2026-01-13,SCH0556,Sharma & Sons,Oil,0.358,BAG_50KG,2148.0,,17.9,False,False,False,True,True,False,False
MDM003391,2025-08-26,SCH0550,Singh Brothers,Atta,,,975.0,Due,,True,True,False,False,False,False,False
MDM009935,2025-04-21,SCH0241,Goyal Enterprises,Dal,10.3,KG,927.0,Paid,10.3,False,False,False,False,True,False,False
MDM003960,2026-02-22,SCH0218,Goyal Enterprises,Oil,36.5,KG,4380.0,Pending,36.5,False,False,False,False,True,False,False
MDM006644,2025-08-30,SCH0060,Singh Agro,Dal,19.7,KG,1773.0,Pending,19.7,False,False,False,False,True,False,False
MDM006842,2025-09-02,SCH0178,Singh Agro,Dal,,,4482.0,Due,,True,True,False,False,False,False,False
MDM010235,2025-05-23,SCH0171,Goyal Enterprises,Wheat,0.336,BAG_50KG,504.0,Pending,16.8,False,False,False,False,True,False,False
MDM003587,2025-04-04,SCH0565,Sharma Traders Pvt Ltd,Oil,,,5160.0,Paid,,True,True,False,False,False,False,False
MDM009980,2026-02-14,SCH0577,Singh Agro,Oil,,,2100.0,Pending,,True,True,False,False,False,False,False
MDM002564,2025-11-27,SCH0013,Sharma Traders Pvt Ltd,Dal,0.322,BAG_50KG,1449.0,,16.1,False,False,False,True,True,False,False
MDM005037,2025-12-17,SCH0061,Goyal Rice Mill,Oil,19600.0,GRAM,2352.0,Pending,19.6,False,False,False,False,True,False,False
MDM001081,2025-11-07,SCH0376,Kumar & Co.,Dal,,,2970.0,Pending,,True,True,False,False,False,False,False
MDM005892,2026-02-24,SCH0436,Singh Agro,Wheat,21.6,KG,648.0,Paid,21.6,False,False,False,False,True,False,False
MDM004967,2025-06-21,SCH0025,Kumar General Store,Oil,0.618,BAG_50KG,3708.0,Paid,30.9,False,False,False,False,True,False,False
MDM002024,2025-04-15,SCH0524,Kumar General Store,Atta,14.0,KG,420.0,Pending,14.0,False,False,False,False,True,False,False
MDM011095,2025-05-15,SCH0250,Singh Agro,Atta,,,1296.0,,,True,True,False,True,False,False,False
MDM007910,2025-09-25,SCH0444,Kumar & Co.,Dal,34300.0,GRAM,3087.0,,34.3,False,False,False,True,True,False,False
MDM010778,2026-01-02,SCH0255,Sharma Traders,Oil,18300.0,GRAM,,Due,18.3,False,False,True,False,True,False,False
MDM007322,2025-06-05,SCH0513,Goyal Rice Mill,Rice,30.4,KG,1216.0,Due,30.4,False,False,False,False,True,False,False
MDM000227,2026-11-02,SCH0073,S. Agro Works,Dal,,,1593.0,Paid,,True,True,False,False,False,False,False
MDM001014,2025-06-25,SCH0589,Singh Brothers,Rice,,,944.0,Paid,,True,True,False,False,False,False,False
MDM001930,2026-02-25,SCH0114,Goyal Mill,Dal,0.6940000000000001,BAG_50KG,3123.0,Pending,34.7,False,False,False,False,True,False,False
MDM010356,2025-05-24,SCH0082,Kumar Supplies,Dal,45200.0,GRAM,4068.0,Due,45.2,False,False,False,False,True,False,False
MDM005252,2025-12-01,SCH0374,Sharma Traders Pvt Ltd,Oil,51.2,KG,6144.0,Paid,51.2,False,False,False,False,True,False,False
MDM009597,2026-03-09,SCH0070,Kumar & Co.,Rice,11000.0,GRAM,440.0,Paid,11.0,False,False,False,False,True,False,False
MDM002180,2025-06-01,SCH0351,Goyal Mill,Dal,,,5148.0,,,True,True,False,True,False,False,False
MDM000698,2026-02-20,SCH0197,Goyal Rice Mill,Dal,59700.0,GRAM,5373.0,Due,59.7,False,False,False,False,True,False,False
MDM001125,2025-07-01,SCH0269,Kumar Supplies,Oil,16.2,KG,1944.0,Due,16.2,False,False,False,False,True,False,False
MDM007379,2025-10-23,SCH0281,Sharma Traders,Dal,33.5,KG,3015.0,Pending,33.5,False,False,False,False,True,False,False
MDM010132,2025-07-25,SCH0492,Goyal Enterprises,Dal,,,2637.0,Pending,,True,True,False,False,False,False,False
MDM005111,2025-07-10,SCH0449,Goyal Mill,Wheat,,,1140.0,Paid,,True,True,False,False,False,False,False
MDM007903,2025-12-31,SCH0570,Kumar General Store,Oil,,,3948.0,Paid,,True,True,False,False,False,False,False
MDM001779,2025-10-23,SCH0081,Sharma & Sons,Dal,0.374,BAG_50KG,1683.0,Paid,18.7,False,False,False,False,True,False,False
MDM010184,2025-08-13,SCH0325,Sharma Traders,Dal,0.624,BAG_50KG,2808.0,Pending,31.2,False,False,False,False,True,False,False
MDM002635,2025-09-17,SCH0363,Sharma Traders,Rice,,,1064.0,Pending,,True,True,False,False,False,False,False
MDM007545,2025-04-18,SCH0596,Singh Agro,Rice,0.528,BAG_50KG,1056.0,Paid,26.4,False,False,False,False,True,False,False
MDM007605,2025-12-07,SCH0503,Kumar Supplies,Oil,53.8,KG,6456.0,Pending,53.8,False,False,False,False,True,False,False
MDM003490,2025-05-01,SCH0340,Sharma Traders Pvt Ltd,Wheat,0.904,BAG_50KG,1356.0,Paid,45.2,False,False,False,False,True,False,False
MDM001038,2025-10-02,SCH0139,Singh Brothers,Oil,1.094,BAG_50KG,6564.0,Paid,54.7,False,False,False,False,True,False,False
MDM010098,2025-11-08,SCH0430,Goyal Mill,Oil,,,1956.0,,,True,True,False,True,False,False,False
